Spectrum File Name,EXT:p,EXT:o3,EXT:tau,EXT:ang,r-i,i-z,r-z
S.MUSE.2016-08-28T15:46:13.973/sat_1.npy,9726.768967927484,257.00000205132466,0.360021739869157,1.3142363450081285,0.4457308498523531,0.3233530730678708,0.769083922920224
S.MUSE.2016-09-20T15:06:33.326/sat_1.npy,9999.999999998934,474.9759350992645,0.0584613706250202,1.3394590964193582,0.5155262736886641,0.1987970113913775,0.7143232850800416
S.MUSE.2016-09-27T09:54:40.026/sat_1.npy,5106.910124356677,257.00003556080554,6.58533328926853e-05,2.0393260520085383e-09,0.3557784029602189,0.2081188686503914,0.5638972716106103
S.MUSE.2016-10-07T12:19:03.896/sat_1.npy,3465.3502179721,257.00005742981125,0.0007773587698349,2.999999996706441,0.3014911454163531,0.1602812704182525,0.4617724158346057
S.MUSE.2016-10-12T21:07:18.440/sat_1.npy,3201.6520844499964,257.00006159870867,0.0007695556334523,2.99999999756255,0.2797091713451891,0.1501887197983507,0.4298978911435398
S.MUSE.2016-10-13T17:34:36.490/sat_1.npy,2214.226671226149,257.00004753943136,0.0009468824484889,2.999999995343759,0.260467825115299,0.0858313734731908,0.3462991985884898
S.MUSE.2016-11-08T13:32:54.533/sat_1.npy,7495.498055518273,257.0000355604753,0.0007371785084472,2.999999997354093,0.3792604897364029,0.2154993058165288,0.5947597955529318
S.MUSE.2017-01-30T15:24:04.800/sat_1.npy,8696.145013560918,257.0000355604753,0.0006831329547795,2.9999999989581743,0.4113390144664208,0.2211819446206817,0.6325209590871026
S.MUSE.2017-07-27T13:09:40.936/sat_1.npy,3784.807571556041,257.0000582427567,0.0008911542787995,2.9999999968088624,0.262183042807635,0.0684843704719853,0.3306674132796203
S.MUSE.2017-11-09T16:08:16.403/sat_1.npy,9657.528439638976,3743.387335646155,0.1908559911839356,1.538836620002395,0.6873568812402553,0.2901369232975028,0.977493804537758
S.MUSE.2017-11-21T17:22:49.106/sat_1.npy,6954.452485289142,2688.3701669670886,6.607775033121419e-05,2.378190017076924e-06,0.5505374535054273,0.170190752454431,0.7207282059598583
S.MUSE.2018-01-09T16:51:57.110/sat_1.npy,9746.72935980326,446.7725175739613,0.2147829332137503,1.5237266297909384,0.5783678240816919,0.2400235213903414,0.8183913454720333
S.MUSE.2018-01-10T11:05:24.510/sat_1.npy,6058.587332387527,257.0000355593117,0.999993545812922,0.6912831090441113,0.4220219626214856,0.3084632638816131,0.7304852265030988
S.MUSE.2018-03-02T15:59:14.486/sat_1.npy,8451.101320791053,3316.172332702869,0.9999998043295448,1.5134467311149424,0.7549373449772396,0.4252295291843353,1.180166874161575
S.MUSE.2018-04-21T03:04:37.583/sat_1.npy,1980.073105569632,1888.8866198876733,0.0017834006569382,8.858185685837483e-06,0.3164206707515404,-0.0286057722640862,0.2878148984874542
S.MUSE.2018-04-27T15:21:39.616/sat_1.npy,9999.875695519344,1509.5417391894905,6.585333870903976e-05,3.011775301294548e-09,0.6111230822169063,0.0756453463847393,0.6867684286016456
